Sentence,entity_1_name,entity_1_id,entity_1_type,entity_2_name,entity_2_id,entity_2_type,labels
"the likelihood that  @CHEMICAL$  induced hepatotoxicity in our patient was possible, based on the naranjo probability scale.",bupropion,D016642,Chemical,hepatotoxic,D056486,Disease,1
we report on a 92-year-old woman with preexisting complete left bundle branch block who developed  @DISEASE$  after intravenous and oral administration of  @CHEMICAL$..,metoclopramide,D008787,Chemical,torsade de pointes,D016171,Disease,1
the limited number of epidemiologic studies of  @DISEASE$  and use of cocaine and/or  @CHEMICAL$  have been done in settings that serve mostly the poor and/or minorities.,amphetamine,D000661,Chemical,stroke,D020521,Disease,1
"prolongation of qt interval, torsades de pointes, and sudden cardiac death have been reported after concomitant administration with  @CHEMICAL$  or azole antifungal agents, but not with other cyp3a4 inhibitors.",erythromycin,D004917,Chemical,prolongation of qt interval,D008133,Disease,1
water intoxication associated with  @CHEMICAL$  administration during saline-induced abortion.,oxytocin,D010121,Chemical,water intoxication,D014869,Disease,1
"to date, only three cases of seizures associated with  @CHEMICAL$  have been reported in the literature, but healthcare providers should be aware of the potential for this rare adverse effect.",amphotericin b,D000666,Chemical,seizure,D012640,Disease,1
background: the prognosis for transplant-free survivors of  @CHEMICAL$--induced  @DISEASE$  remains unknown.,paracetamol,D000082,Chemical,acute liver failure,D017114,Disease,1
degenerating myelinated fibers were also evident in distal levels of the peripheral nerves of chickens given  @CHEMICAL$  or dfp.,totp,C025541,Chemical,degenerating myelinated fibers,D009410,Disease,1
renal function and hemodynamics during prolonged  @CHEMICAL$--induced  @DISEASE$  in humans.,isoflurane,D007530,Chemical,hypotension,D007022,Disease,1
974) and increasing the ip infusion time of  @CHEMICAL$  120 mg/kg was associated with a 91% reduced odds of  @DISEASE$  at infusion times of 15 to 90 min compared to bolus injection.,bupropion hcl,D016642,Chemical,convulsions,D012640,Disease,1
graft-versus-host disease prophylaxis with everolimus and  @CHEMICAL$  is associated with a high incidence of  @DISEASE$  and microangiopathy: results of the evtac trial.,tacrolimus,D016559,Chemical,sinusoidal obstruction syndrome,D006504,Disease,1
"as compared with controls,  @CHEMICAL$  exposure resulted in fetal  @DISEASE$  as evidenced by an increase in the weight ratio of the right ventricle to the left ventricle plus septum (p = 0.",fluoxetine,D005473,Chemical,pulmonary hypertension,D006976,Disease,1
"the 2 patients with the higher serum calcium concentrations received  @CHEMICAL$  intravenously (60 and 30 mg, respectively), which caused severe  @DISEASE$..",pamidronate,C019248,Chemical,hypocalcemia,D006996,Disease,1
"azt produced  @DISEASE$  in both groups, in a dose-dependent fashion.",azt,D015215,Chemical,anaemia,D000740,Disease,1
fifty-six days after initiation of the treatment the patient presented  @DISEASE$  that only stopped after the withdrawal of psycho-active drugs and  @CHEMICAL$..,tramadol,D014147,Chemical,hallucinations,D006212,Disease,1
peroxisomes in  @DISEASE$  and hyperplastic preneoplastic liver lesions induced in mice by 500 ppm  @CHEMICAL$  were examined histochemically and electron microscopically.,alpha-benzene hexachloride,D001556,Chemical,hepatomas,D006528,Disease,1
subjective assessment of  @DISEASE$  of patients on long-term administration of  @CHEMICAL$..,digoxin,D004077,Chemical,sexual dysfunction,D020018,Disease,1
hyperalgesia and  @DISEASE$  in terminal cancer patients treated with continuous intravenous  @CHEMICAL$..,morphine,D009020,Chemical,myoclonus,D009207,Disease,1
"despite administration of phenytoin and lorazepam, the seizures persisted and occurred only during  @CHEMICAL$  administration.",amphotercin b,D000666,Chemical,seizure,D012640,Disease,1
"skin rashes,  @DISEASE$,, systemic lupus erythematosus, polymyositis and myasthenia gravis have all been recorded as complications of  @CHEMICAL$  therapy in patients with rheumatoid arthritis.",penicillamine,D010396,Chemical,proteinuria,D011507,Disease,1
we conclude that aminoglycoside-associated  @DISEASE$  was less severe and more often reversible with  @CHEMICAL$  than with tobramycin.,netilmicin,D009428,Chemical,ototoxicity,D006311,Disease,1
"other adverse reactions significantly linked with active drugs include impaired glucose tolerance in men and women and gout in men, associated with bendrofluazide treatment, and raynaud's phenomenon and  @DISEASE$  in men and women taking  @CHEMICAL$..",propranolol,D011433,Chemical,dyspnoea,D004417,Disease,1
"a 24-h pretreatment of both rats and mice with a single dose of cs (100mg/kg, i.p.), resulted in significant protection against the  @DISEASE$  effects of  @CHEMICAL$,, chcl3, acetaminophen and galactosamine and against the lethal (and presumably cardiotoxic) effect of adriamycin administration.",ccl4,D002251,Chemical,hepatotoxic,D056486,Disease,1
"acute analgesic and antiinflammatory activities were ascertained using acetic acid induced writhing model (mice) and  @CHEMICAL$--induced rat paw  @DISEASE$  model, respectively.",carrageenan,D002351,Chemical,edema,D004487,Disease,1
1-1 mg/kg p.o. significantly improved the  @DISEASE$  induced by  @CHEMICAL$  (0.,scopolamine,D012601,Chemical,amnesia,D000647,Disease,1
"steroids with the 3-hydroxy group in the alpha-position and 5-h in the alpha- or beta-configurations were highly effective in protecting against  @CHEMICAL$  (416 mg/kg, s.c.)-induced limbic motor seizures and  @DISEASE$  (ed50 values, 7.",pilocarpine,D010862,Chemical,status epilepticus,D013226,Disease,1
"6% among those who received larger doses, with a significant difference in the incidence of  @DISEASE$  related to the different dosages of  @CHEMICAL$  (p = 0.",cm,D003287,Chemical,cin,D007674,Disease,1
neuroactive steroids protect against pilocarpine- and  @CHEMICAL$--induced limbic seizures and  @DISEASE$  in mice.,kainic acid,D007608,Chemical,status epilepticus,D013226,Disease,1
"the second group consisted almost exclusively of elderly women who developed potentially life-threatening bradyarrhythmias or  @DISEASE$,, associated with either therapeutic or modestly elevated  @CHEMICAL$  serum levels.",carbamazepine,D002220,Chemical,atrioventricular conduction delay,D054537,Disease,1
"the use of  @CHEMICAL$  and/or amphetamine is a strong risk factor for  @DISEASE$  in this socioeconomically heterogeneous, insured urban population.",cocaine,D003042,Chemical,stroke,D020521,Disease,1
"in our case, use of the naranjo probability scale indicated a possible relationship between the  @DISEASE$  crisis and  @CHEMICAL$  and tiapride therapy.",amisulpride,C012052,Chemical,hypertensive,D006973,Disease,1
cerebral hemorrhage associated with  @CHEMICAL$  in combination with caffeine.,phenylpropanolamine,D010665,Chemical,cerebral hemorrhage,D002543,Disease,1
the mechanism of cs protection does not appear to be dependent on the inhibition of chemical bioactivation to a toxic reactive intermediate (in light of the protection observed against  @CHEMICAL$  hepatotoxicity).,galactosamine,D005688,Chemical,hepatotoxic,D056486,Disease,1
conclusions:  @CHEMICAL$  seems to be the probable cause of the  @DISEASE$..,amphotericin b,D000666,Chemical,seizures,D012640,Disease,1
amnestic syndrome associated with  @CHEMICAL$  toxicity: a case report.,propranolol,D011433,Chemical,amnestic syndrome,D000647,Disease,1
it is speculated that the induction of  @DISEASE$  by  @CHEMICAL$  may involve the coerulospinal noradrenergic fibers to the spinal motoneurons.,fentanyl,D005283,Chemical,muscular rigidity,D009127,Disease,1
the  @DISEASE$  with  @CHEMICAL$  is associated with an increased cardiac output (presumably due to increased blood volume).,hydrocortisone,D006854,Chemical,rise in resting blood pressure,D006973,Disease,1
granulosa cell tumor of the ovary associated with antecedent  @CHEMICAL$  use.,tamoxifen,D013629,Chemical,granulosa cell tumor of the ovary,C537296,Disease,1
the ability of insulin treatment to reverse or prevent the changes in urinary bladder function caused by  @CHEMICAL$--induced  @DISEASE$  mellitus.,streptozotocin,D013311,Chemical,diabetes,D003920,Disease,1
"three patients with ischaemic heart disease developed profound  @DISEASE$,, hypotension and bradycardia during combined therapy with verapamil and  @CHEMICAL$..",beta-adrenergic blocking drugs,D000319,Chemical,cardiac failure,D006333,Disease,1
"the long-term use of nondepolarizing neuromuscular blocking agents ((@CHEMICAL$)) has recently been implicated as a cause of prolonged muscle  @DISEASE$,, although the site of the lesion and the predisposing factors have been unclear.",nd-nmba,D003473,Chemical,weakness,D018908,Disease,1
"results: during the time frame of the study, 330 women were found to have had  @DISEASE$  while on cocs.",coc,D003277,Chemical,vte,D054556,Disease,1
"objective: to achieve absolute risk estimates of venous thromboembolism ((@DISEASE$)) among women on cyproterone acetate plus ethinylestradiol (cpa/ee), and among women on combined oral contraceptives ((@CHEMICAL$)).",cocs,D003277,Chemical,vte,D054556,Disease,1
it is believed that this is the first reported case of reversible  @CHEMICAL$--induced cholestasis associated with histological evidence of  @DISEASE$..,azathioprine,D001379,Chemical,bile duct injury,D002779,Disease,1
"more than 50% of lobund-wistar (l-w) strain rats developed large, palpable prostate adenocarcinomas ((@DISEASE$)) following treatments with  @CHEMICAL$  (cas: 684-93-5) and testosterone propionate [(tp) cas: 57-85-2], and most of the tumor-bearing rats manifested metastatic lesions.",n-nitroso-n-methylurea,D008770,Chemical,pas,D011471,Disease,1
"serotonergic drugs, benzodiazepines and baclofen block  @CHEMICAL$--induced  @DISEASE$  in a strain of mice.",muscimol,D009118,Chemical,myoclonic jerks,D009207,Disease,1
"pretreatment with ammonium acetate ((@CHEMICAL$)) (6 mmol/kg s.c.) approximately doubled the time morphine-treated mice remained on a hot surface and similarly increased muscular  @DISEASE$  by diazepam, but (@CHEMICAL$) treatment alone had no effect.",nh4ac,C018824,Chemical,incoordination,D001259,Disease,1
"based on these data, it can be speculated that pubertal aas users with low central 5-ht may be especially prone to exhibit  @DISEASE$..",t,D013739,Chemical,aggressive behavior,D001523,Disease,1
"we report a patient with primary biliary cirrhosis, who developed  @DISEASE$  while receiving  @CHEMICAL$  therapy.",d-penicillamine,D010396,Chemical,polymyositis,D017285,Disease,1
"a rare case of morbid  @DISEASE$,, together with striking angiographic findings, is described secondary to the ingestion of  @CHEMICAL$  by a 48-year-old woman.",methysergide,D008784,Chemical,vasospasm,D014652,Disease,1
"prolongation of qt interval, torsades de pointes, and sudden cardiac death have been reported after concomitant administration with erythromycin or  @CHEMICAL$  antifungal agents, but not with other cyp3a4 inhibitors.",azole,D001393,Chemical,prolongation of qt interval,D008133,Disease,1
1 of the 10 monkeys developed  @DISEASE$  after receiving 324 mg/m2 of adriamycin; the 10th monkey is alive and well 26 months after the last dose of drug.,adriamycin,D004317,Chemical,acute myeloblastic leukemia,D015470,Disease,1
"characteristic of the entity is arterial occlusion by platelet-fibrin thrombi with distal ischemia occurring four to twenty days after the initiation of  @CHEMICAL$  therapy, preceded by profound  @DISEASE$  with platelet counts in the range of 30,000 to 40,000 per cubic millimeter.",heparin,D006493,Chemical,thrombocytopenia,D013921,Disease,1
production of autochthonous  @DISEASE$  in lobund-wistar rats by treatments with  @CHEMICAL$  and testosterone.,n-nitroso-n-methylurea,D008770,Chemical,prostate cancer,D011471,Disease,1
"consequently, whereas all participants exhibited normotensive levels during the resting predrug baseline, 33% of borderline subjects achieved  @DISEASE$  bp levels after  @CHEMICAL$  ingestion.",caffeine,D002110,Chemical,hypertensive,D006973,Disease,1
"whereas  @DISEASE$  is a well-known side effect that is associated with high-dose  @CHEMICAL$  anesthesia, a paucity of information exists with regard to its underlying mechanism(s).",fentanyl,D005283,Chemical,muscular rigidity,D009127,Disease,1
morphine but not nicotine induced a dose-dependent  @DISEASE$..,morphine,D009020,Chemical,catalepsy,D002375,Disease,1
"in two patients,  @CHEMICAL$  exacerbated  @DISEASE$  in a delayed but more severe manner, with myoclonic status that only ceased after  @CHEMICAL$  withdrawal.",ltg,C047781,Chemical,mj,D009207,Disease,1
hyperalgesia and myoclonus in terminal cancer patients treated with continuous intravenous  @CHEMICAL$..,morphine,D009020,Chemical,hyperalgesia,D006930,Disease,1
"mice subjected to  @DISEASE$  episodes showed a significant decrease in latency time (178 +/- 156 s) compared with those injected with saline,  @CHEMICAL$  + nimo, or delayed  @CHEMICAL$  (580 +/- 81 s, 557 +/- 67 s, and 493 +/- 146 s, respectively).",ntg,D005996,Chemical,hypotensive,D007022,Disease,1
 @DISEASE$ l episodes were rare: only one patient had  @DISEASE$  (during  @CHEMICAL$  infusion).,5-fu,D005472,Chemical,angina,D000787,Disease,1
these results suggest that ppa/caffeine can lead to  @DISEASE$  in previously hypertensive animals when administered in greater than the allowed dosage.,ppa,D010665,Chemical,cerebral hemorrhage,D002543,Disease,1
"a strong association has been found between nephritis and  @DISEASE$  due to tiopronin (a d-penicillamine like compound) and class i antigens b35-cw4, and between  @DISEASE$  due to  @CHEMICAL$  thiosulphate and b35.",gold,D006046,Chemical,dermatitis,D003872,Disease,1
